#taxonomy	magic.0040	magic.0112	magic.0134	magic.0317	magic.0020	magic.0402	magic.0232	magic.0315	magic.0435	magic.0018	magic.0124	magic.0150	magic.0532	magic.0030	magic.0079	magic.0013	magic.0132	magic.0316	magic.0374	magic.0001	magic.0243	magic.0173	magic.0542	magic.0146	magic.0100	magic.0537	magic.0156	magic.0244	magic.0456	magic.0339	magic.0053	magic.0367	magic.0016	magic.0164	magic.0231	magic.0551	magic.0048	magic.0331	magic.0440	magic.0004	magic.0531	magic.0179	magic.0526	magic.0539	magic.0075	magic.0149	magic.0242	magic.0514	magic.0246	magic.0017	magic.0078	magic.0011	magic.0109	magic.0131	magic.0552	magic.0465	magic.0015	magic.0527	magic.0021	magic.0063	magic.0396	magic.0337	magic.0471	magic.0428	magic.0547	magic.0287	magic.0272	magic.0148	magic.0110	magic.0050	magic.0307	magic.0170	magic.0268	magic.0417	magic.0300	magic.0538	magic.0334	magic.0290	magic.0541	magic.0278	magic.0335	magic.0059	magic.0549	magic.0217	magic.0543	magic.0322	magic.0433	magic.0429	magic.0473	magic.0189	magic.0028
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	0.000298059845500525	3.54076303443392e-05	0.000340006985243794	0.000444839857651246	0.00134964713742849	4.5090588727006e-05	0.000117864519412099	2.61734198452104e-06	0.000387072911634121	0.000162620903395839	8.74120416331067e-06	7.8267989596378e-05	9.467097104015e-06	0.000169814216715597	0.00016998852577451	0.000841076629844763	0.00105243598331717	1.43081108592429e-05	0	0	8.67173756844479e-05	1.53445478728969e-05	0.000122472594997206	0.000477470508161761	0.000924722375551243	1.47737547202146e-05	8.28098567389478e-06	0.000120114388387407	0.000160177541715803	2.71266625253295e-06	3.44909353510531e-05	0.000238624476987448	1.76163761833e-05	4.08798077905765e-05	5.33733242728861e-05	3.93254450235896e-05	2.43736727773495e-05	0.000734309800354366	0.000192464625001925	4.92587816408732e-05	7.5007804866182e-05	0.000131350380423539	1.73742322761113e-06	0.000294814810032742	3.09247106993314e-06	7.1837016177696e-06	5.70430047212594e-06	2.71075122661493e-05	7.26872286722042e-06	0.000442399678850604	1.53184162595798e-06	9.47796711145412e-06	0.000195738197515712	6.56931342313784e-05	3.62709804952802e-05	0.000148362688718953	2.53701263590856e-05	7.96480230463237e-05	5.14051600499658e-06	6.0398326966343e-06	5.43867282347822e-05	0.000497084776298119	1.59483980720159e-05	0.000658336930533627	0.000194233368767799	0.000659097409622822	4.33196069637542e-05	6.63978292336363e-06	0.000101852078189803	0.000105073769869046	7.98419130122358e-06	0.000104785508619747	3.33771817878389e-05	0.000335111284872518	0.000349982112025385	0.000213478469941585	4.17332877744942e-05	0.00209372472364519	3.20346258711639e-05	5.71101140108243e-06	8.68006415699594e-05	1.0149759704439e-05	9.69878349544157e-05	5.87699973820638e-05	4.33643285033731e-05	5.63224648856252e-05	6.40934079014353e-05	1.48711710452351e-05	1.53321323163019e-05	0.000114470736373894	5.32665725623885e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	0.0609271197586023	0.00772107639196247	0.0109411130308895	0.0369346962100943	0.13380047605128	1.38740273006172e-05	0.00609153770167929	1.83213938916473e-05	0.000163430784912185	0.00200600753092158	0.0006555903122483	0.000112886523456314	6.6269679728105e-05	0.01136448988789	0.00173658732581005	0.143738702076424	0.0401065552396166	0.000913675079154513	1.08820144785203e-05	7.2292640609186e-05	2.30066506917923e-05	0.00132800087045435	0.0676738512563295	0.000165278252825225	7.12238029949609e-06	4.72760151046868e-05	0.0214619488708285	0.000684487473550154	0.00820619724587485	2.71266625253295e-06	0.00667830735734765	0.00518109309623431	0.00102495279611927	0.00182658413900621	0.000583201201811048	4.38197815977142e-05	0.0104197451123169	0.0329717476366982	0.000121252713751213	0.00135524801796556	8.10895187742508e-06	0.129573866528311	1.21619625932779e-05	0.00643105153126167	0.000776210238553218	0.000702206833136979	0.00621578608112656	0.00033174431678097	0.000274394288237571	0.00517186291227729	0.00037070567348183	0.00148939483179993	0.000539602598556828	0.000579294001858518	0.000217625882971681	0.00529267765625655	2.85413921539713e-05	8.18916293293188e-05	0.00167066770162389	0.00674196324761804	9.29837611755954e-05	0.295847831639309	0.00118904167848029	3.74503044315537e-05	2.09982020289513e-05	0.015924042132491	0.000254821217433848	7.30376121569999e-05	0.0084944633210296	0.00706095733519987	0.000648715543224416	0.0295130662973357	4.1230636326154e-05	0.00306347566254294	0.00624912504471994	0.00252292737203691	0.00147109839405092	0.0698891210568886	1.77970143728688e-06	0.000129449591757868	0.0291801113312577	0.00511040401118504	0.000616565522210214	0.00282986441939695	1.23898081438209e-05	0.00582535208245609	0.000886320269265563	3.56908105085643e-05	0.0114243550921844	0.000834001079295514	0.00352891043225824
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	0.0423659806168917	0.0021819952199699	0.00437137920569887	0.00302296282827233	0.0047204242702635	0	0.00193260394528093	2.61734198452104e-06	0.0001075202532317	0.000306356798655387	7.11783767583869e-05	4.21443020903574e-05	2.20898932427017e-05	0.00135851373372478	0.00127105056772304	0.0131660841671853	0.00927830061256771	0.000423111278266184	5.16895687729713e-05	3.70731490303518e-06	1.41579388872568e-05	0.000203663999040268	0.00364743096135356	4.13195632063063e-05	8.30944368274544e-06	9.45520302093737e-05	0.000971241319752517	6.08798954840281e-05	0.000896065668149276	2.71266625253295e-05	0.000758800577723167	0.000797594142259414	5.12476398059636e-05	0.00100341346395051	2.60357679379932e-05	1.01122572917802e-05	0.000488996810095575	0.00362204497028727	2.69450475002695e-05	6.94675125704622e-05	1.01361898467814e-05	0.0061570490823534	0.000642846594216118	0.000397031623730225	0.000105144016377727	3.5918508088848e-05	0.00191474352514361	0.000132955893495875	3.08920721856868e-05	0.00121835467112031	9.19104975574785e-06	8.66556993047234e-05	0.000456722460869995	4.89712455179366e-05	0.000746577681861185	0.00174809950621027	1.10994302820999e-05	1.90706534054578e-05	0.000154215480149897	0.000631162516798285	2.80705694115005e-05	0.0483105983417691	7.26538134391834e-05	9.85534327146149e-06	2.62477525361891e-06	0.0057981918346536	2.80303339177233e-05	6.63978292336363e-06	0.000920742786835823	0.00183798271294008	7.5849817361624e-05	0.00149433247075118	1.17801818074726e-05	0.000184311206679885	0.00248098430524662	0.000340703012634044	0.000153891498668447	0.012556731374135	7.11880574914752e-06	3.6169738873522e-05	0.00531748278139447	0.000497338225517511	8.77508982920904e-05	0.000242203625574566	0	0.000308432545802233	0.000131849296254381	5.94846841809405e-06	0.000944842653992104	9.81177740347664e-05	0.000625882227608065
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	0	0.000312029742409489	1.94846409881831e-05	0.00016884432553186	0.00026725685889673	4.68248421395831e-05	0.000404106923698626	0	0.000910338144028397	1.04916711868283e-05	9.98994761521219e-05	0.000216742125036124	0.000195653340149643	0.000385347645623855	0.00160523255589339	1.16456764132352e-05	1.40532994804964e-05	0.0052715168437125	0.0052206464460701	9.26828725758795e-07	0.00461017885016299	0	0.000206936453615968	0.000938872297298848	1.18706338324935e-06	0.000385102539706928	5.56009038104364e-05	0.00252733836387749	3.48212047208268e-05	0.00136582745815034	0.000801914246911983	3.26882845188284e-06	0	0.000537012020521663	0.00030852385006522	0.000887631473389595	1.52335454858435e-06	0.000973579285863092	3.84929250003849e-05	0	0.00258472841092925	0.000620630547501223	0.000300574218376725	0.00024532035287396	0.000800950007112683	0.000100571822648774	1.90143349070865e-06	0.00032270847935892	6.9052867238594e-05	0.000366325660000632	7.65920812978988e-06	6.76997650818152e-06	0	0.00060557125555107	0.00417116275695723	4.83791376257454e-06	0.000321883478180898	0.0178871510911779	2.3989074689984e-05	0.00390324188019992	0.000277196872938568	0	0.00106145449390417	0.000451374721832936	7.61184823549484e-05	0.000413490356036959	0.00973417050597301	0.000181487399905272	0.000908520537453046	1.1315636755128e-05	0.000493023812850556	3.18912417538361e-05	0.00042801327233817	0.000184311206679885	0.000338316041624539	0.000118599149967547	0.000336474632681859	2.5276354812618e-05	0.000482299089504745	0.000782408561948293	0.00652891782243608	0.001248420443646	0.000787448850463232	5.1646361335753e-05	0.000231276418684657	0.000144829195420179	7.32496090302118e-06	0.000115995134152834	5.55789796465944e-05	0.00206864973589966	0.00097211494926359
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	1.53639095618828e-06	1.54908382756484e-05	0.000137366718966691	0.000344182663584175	3.34071073620913e-06	2.08110409509258e-05	7.48346154997456e-06	1.30867099226052e-05	0.000612148641732481	8.39333694946267e-06	0.0223899700925943	6.02061458433677e-06	0.0133990981012159	0.0146726014558303	0.00068768085426961	4.27008135151957e-05	4.05984207214339e-05	0.0239558656100467	0.0323984776061745	9.26828725758795e-07	4.77830437444917e-05	9.76471228275259e-06	0.000150627214536793	6.88659386771771e-06	0	6.8944188694335e-06	2.36599590682708e-05	3.29080516129881e-06	6.96424094416536e-06	0.0158596032454339	0	2.28817991631799e-05	1.60148874393636e-06	3.71634616277968e-06	4.29590170976888e-05	2.02245145835604e-05	6.09341819433739e-06	0.00123553811913558	5.96640337505966e-05	0	0.00212454539188537	6.56751902117697e-06	0.0248781631961638	2.47472285793907e-05	1.85548264195988e-05	1.7959254044424e-05	1.90143349070865e-06	0.00262684702198161	2.18061686016613e-05	3.51110856230638e-06	0	0	5.2902215544787e-06	5.49433486298801e-05	0.0102480632807706	5.48296893091782e-05	0.000191861580590585	0.0586130923401038	5.14051600499658e-06	2.26493726123786e-05	4.56146752936883e-05	8.2389741927865e-06	0.0286096540969663	1.77396178886307e-05	0.000254603199601034	0.000845634412346262	9.17356382761854e-05	0.00875787367591662	4.48149144035135e-05	2.42477930467029e-05	2.19565260783648e-05	4.55589167911944e-06	0.00601181944908016	1.39629702030216e-05	1.16660704008462e-05	9.91920163364938e-05	0.000375599589970448	0.000217657499775321	0.00584453952005012	0.000875688414832639	0.0740296254363619	3.0449279113317e-05	0.0180097172573688	1.06854540694661e-05	0.00593884803693815	2.95022435115179e-05	5.49372067726589e-06	2.37938736723762e-05	3.83303307907547e-06	0.0104004840476852	0.00181106346712121
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;NA	0	0	0.000232841459808787	0.00499389562823077	3.67478180983004e-05	0.000360724709816048	0.000725895770347532	0	0.000245146177368277	0	4.9949738076061e-06	0.00102350447933725	9.30931215228141e-05	3.91878961651378e-05	1.93168779289216e-06	0.000302787586744115	0.000454390016536049	0.000183961425333123	6.80125904907516e-05	1.85365745151759e-06	0	0	0.000513821806597472	0.00033055650565045	0.000233851486500122	1.18190037761717e-05	0.00179697389123517	0	0	6.51039900607909e-05	0.00218155166095411	0	0	1.48653846511187e-05	0.00705829668798996	0.00194829490488298	0	3.09400196778525e-05	2.50204012502502e-05	0	0.00011960704019202	0.00953932137825954	5.21226968283339e-05	1.07596645997351e-06	4.02021239091308e-05	0.000432818022470619	0	0.00426620609712493	2.54405300352715e-05	0	0	4.06198590490891e-06	0	0.00255367129066704	3.02258170794002e-06	2.25769308920145e-05	0.000987849295106895	8.52570387538113e-05	0.00130569106526913	0.000374469627191327	1.75441058821878e-06	0	0	0.0035834028135034	0.000469834770397785	0.00205190702995784	0	6.63978292336363e-06	0.00119778043951209	0.000480106302324717	0	0	1.96336363457876e-06	0	1.9443450668077e-06	4.31269636245625e-06	7.82499145771766e-06	1.40424193403433e-06	3.73737301830245e-05	0	3.77394093782432e-06	0	2.30923416558133e-05	0.000146034538949371	6.19490407191045e-06	0	0	1.48711710452351e-05	0	4.08824058478193e-05	0.000266332862811942
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium baratii	0	0	4.87116024704576e-07	0.000500038964075123	5.01106610431369e-06	1.04055204754629e-05	2.057951926243e-05	0	7.16801688211336e-06	0	0	8.88040651189673e-05	1.57784951733583e-06	9.79697404128445e-06	0	0	2.18606880807721e-05	1.43081108592429e-05	2.72050361963007e-06	0	0	0	1.40773097697938e-05	0	0.00990485686983257	1.47737547202146e-05	0.00310300363180372	0	0	9.49433188386533e-06	0	0	0	0	0.000173137856787655	5.954995960715e-05	0	0	1.92464625001925e-06	0	2.02723796935627e-06	0.00477458632839565	6.94969291044452e-06	0	0	0.0019018850033045	0	3.87250175230704e-06	1.81718071680511e-06	0	0	0	0	0.000212606870785188	0	0	8.4038543564471e-05	2.24360628299503e-06	5.14051600499658e-05	6.0398326966343e-06	0	0	0	0.000313399916032475	0	5.90700508624227e-05	0	0	4.07408312759214e-06	8.08259768223429e-06	0	0	0	0	0	0	1.04333219436235e-05	0	0	0	0	0	4.61846833116265e-06	5.34272703473307e-06	2.06496802397015e-06	0	0	2.97423420904703e-06	0	1.63529623391277e-05	2.66332862811942e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	0	0	0	0.000490297945294439	4.00885288345095e-05	2.77480546012344e-05	4.30299039123537e-05	0	1.72032405170721e-05	0	0	7.0742221365957e-05	4.7335485520075e-06	8.49071083577986e-05	0	0	0	1.22640950222082e-05	5.44100723926013e-06	1.85365745151759e-06	0	0	5.6309239079175e-06	0	0	0	0.000107652813760632	0	0	4.06899937879943e-06	0.0423678027118498	0	0	0	0.000374915058307102	0.000123594255788425	0	2.0626679785235e-06	0	0	0	0.000443307533929445	1.21619625932779e-05	0	0.000120606371727392	1.7959254044424e-06	0	2.58166783487136e-06	7.26872286722042e-06	0	0	1.3539953016363e-06	1.76340718482623e-06	0.000193496140826969	0	0	0.000107823037026114	7.85262199048262e-06	4.79781493799681e-05	3.9258912528123e-05	0	0	0	0.00038632945624129	2.62477525361891e-06	0.000146120652133362	0	0	0.0194089320198489	3.07138711924903e-05	0	0	0	0	0	0	0	0	5.33910431186064e-06	0	0	1.52246395566585e-05	6.92770249674398e-06	1.78090901157769e-06	0	0	0	0	0	4.08824058478193e-05	0.00159799717687165
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium neonatale	1.53639095618828e-06	0	7.30674037056864e-06	0.000217549419435281	0.000521150874848624	0.0134751490157245	0.0273165055227946	2.61734198452104e-06	0.0102301936941522	3.1475013560485e-06	4.9949738076061e-06	0.00162255563047876	0.00310836354915159	0.00451967069104589	0	1.42336045050652e-05	2.96680766810479e-05	0.00422089270347667	0.00112356799490722	3.70731490303518e-06	0	0	5.6309239079175e-06	4.59106257847848e-05	2.3741267664987e-06	7.87933585078114e-05	0.0402657013403367	3.29080516129881e-06	0	1.08506650101318e-05	1.29341007566449e-05	3.26882845188284e-06	0	5.57451924416952e-06	0.185202831650121	0.0584578358196378	0	5.98173713771815e-05	0.00165904506751659	1.26304568309931e-06	0.00433626201645306	0.240906448975303	0.000528176661193784	5.37983229986755e-06	0.00079785753604275	8.97962702221201e-06	5.70430047212594e-06	0.000304636804514821	0.000221696047450223	0	3.06368325191595e-06	6.76997650818152e-06	1.76340718482623e-06	0.00243661806967294	2.56919445174902e-05	3.22527584171636e-06	6.18396830002711e-05	0.00369970676065881	1.02810320099932e-05	0.0200144955984719	0	2.74632473092883e-06	1.77204423022399e-06	0.00012023518791183	4.98707298187593e-05	0.0563248479723428	0	0	1.62963325103685e-05	0.0273046314901239	3.99209565061179e-06	4.55589167911944e-06	1.96336363457876e-06	0	1.9443450668077e-06	4.31269636245625e-06	0.000213883099844283	7.02120967017165e-06	0.0018455503904665	3.80734093405495e-06	3.77394093782432e-06	1.52246395566585e-05	4.61846833116265e-06	2.13709081389323e-05	1.03248401198507e-05	8.04606641223217e-06	1.28186815802871e-05	0.000386650447176113	1.91651653953774e-06	0.00179064937613449	0.009255066982715
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium paraputrificum	2.7655037211389e-05	2.2129768965212e-05	1.41263647164327e-05	0.178747694625555	0.000382511379295945	1.73425341257715e-06	3.74173077498728e-06	5.23468396904208e-06	5.73441350569069e-06	3.04258464418022e-05	0	0.0265238175512956	0.00164885274561595	0.00216839692113762	1.1590126757353e-05	6.4698202295751e-06	5.152876476182e-05	0.00156571613116858	0.00323467880374015	2.6878033047005e-05	1.7697423609071e-06	1.39495889753608e-06	1.26695787928144e-05	4.59106257847848e-06	2.96765845812337e-05	0.000112280535873631	6.15158935775041e-05	0	0	0.00364175444402549	0.000142275108323094	3.26882845188284e-06	0	0	2.73375563348929e-05	0.00288648766473148	0	4.9504031484564e-05	4.23422175004234e-05	0	9.12257086210322e-05	0.0107937175113043	0.00426363660055771	2.15193291994702e-06	3.09247106993314e-06	7.00410907732536e-05	7.60573396283458e-06	0.000418230189249161	0.000574229106510413	5.85184760384396e-06	1.53184162595798e-06	0.000128629553655449	1.93974790330886e-05	0.114871014516988	0.000176821029914491	6.45055168343273e-06	0.0509051585395053	2.01924565469553e-05	2.3989074689984e-05	0	0	0	1.77204423022399e-06	0.115354821923802	1.83734267753324e-05	1.8653700272344e-05	5.09642434867697e-06	8.85304389781817e-06	0.000154815158848501	4.84955860934057e-06	0	1.36676750373583e-05	0	1.95481582842302e-05	5.83303520042309e-06	9.91920163364938e-05	0.000182583134013412	1.54466612743776e-05	1.77970143728688e-06	1.90367046702748e-06	0	5.0748798522195e-06	0.0010876492919888	1.60281811041992e-05	0.000161067505869672	5.36404427482144e-06	0	1.78454052542822e-05	0	0.00071953034292162	0.00643193863690841
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium perfringens	3.07278191237655e-06	0	0.0149724852513446	0	8.35177684052282e-06	1.73425341257715e-06	1.87086538749364e-06	0	7.16801688211336e-06	6.295002712097e-06	0	1.20412291686735e-05	1.57784951733583e-06	0.00567897928593122	0	0.0250265586120424	0.0480138784139758	0.000124684966059117	0	9.26828725758795e-07	1.7697423609071e-06	2.78991779507217e-06	0.017612122252989	0.0201409915317851	8.07203100609557e-05	0	0.0210254226260189	0	4.64282729611024e-06	0	4.31136691888163e-06	0	0	3.71634616277968e-06	0.0124763399958863	0.00314041768116952	3.04670909716869e-06	0.00471525899890472	9.62323125009623e-06	7.57827409859587e-06	0	0.180504976537538	1.73742322761113e-06	3.22789937992053e-06	6.18494213986628e-06	0.0276195367949197	0	0.650962381227144	7.26872286722042e-06	1.17036952076879e-06	0	1.3539953016363e-06	1.58706646634361e-05	0.0138397517516178	0	0	4.12264553335141e-05	0.000485740760268425	5.14051600499658e-05	3.01991634831715e-06	3.50882117643756e-06	2.74632473092883e-06	0	1.57685492343384e-05	0.0406892659816003	9.32685013617201e-06	0	2.21326097445454e-06	1.62963325103685e-05	4.84955860934057e-06	0	0	5.89009090373628e-06	0	1.9443450668077e-06	2.15634818122813e-06	9.1291567006706e-05	6.17866450975106e-05	4.09331330575983e-05	0	7.54788187564865e-06	2.0299519408878e-05	2.30923416558133e-06	0.00375593710541735	1.65197441917612e-05	0	0	2.97423420904703e-06	0	0.000793118673447695	0.0018643300396836
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	0	2.2129768965212e-06	0.00015539001188076	3.24700626022807e-06	5.01106610431369e-06	0.000872329466526308	1.87086538749364e-06	0	2.86720675284534e-06	1.04916711868283e-06	0	1.50515364608419e-06	1.57784951733583e-06	2.28596060963304e-05	2.70436291004903e-05	1.81154966428103e-05	1.09303440403861e-05	0.000118552918548013	0.000500572666011932	1.29756021606231e-05	0.000169895266647082	0	0	0.0233363710864061	0	1.96983396269528e-06	2.36599590682708e-06	0.000990532353550943	0	0.00014241497825798	0	0	9.60893246361818e-06	9.2908654069492e-06	2.21304027472942e-05	2.24716828706227e-06	0	0.00142117823720269	0	3.78913704929794e-06	0.000285840553679234	4.59726331482388e-05	1.04245393656668e-05	0	1.23698842797326e-05	8.97962702221201e-06	5.70430047212594e-06	3.61433496881991e-05	0	2.34073904153758e-06	0	0	0	1.07497856014983e-05	0.0034517883104675	0	1.90275947693142e-05	6.73081884898511e-06	0	0.000122306612106845	8.77205294109391e-06	1.37316236546442e-05	0.000134675361497023	0	2.62477525361891e-06	0.000192754902814222	2.03856973947079e-05	0	0	1.45486758280217e-05	0.000425158186790155	0	2.55237272495239e-05	8.37778212181295e-06	2.33321408016924e-05	6.46904454368438e-06	0.000237358074217436	0.00026259324166442	1.60173129355819e-05	6.85321368129891e-05	0.152625719407491	0	0.000244778821551621	1.60281811041992e-05	0.000954015227074209	0	0	5.94846841809405e-06	0	0.000155353142221713	6.65832157029856e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	1.07547366933179e-05	3.76206072408604e-05	1.12036685682053e-05	7.79281502454737e-05	6.84845700922871e-05	1.38740273006172e-05	2.61921154249109e-05	0.000177979254947431	7.31137721975563e-05	0.000838284527827584	1.24874345190152e-05	4.36494557364416e-05	4.7335485520075e-06	0.000310237511307341	0.000506102201737746	3.88189213774506e-05	1.56147772005515e-06	0.00212577647051609	0.000718212955582337	9.26828725758795e-07	0.000481369922166731	0.000881614023242805	0.00020271326068503	0	1.06835704492441e-05	0.000311233766105855	4.14049283694739e-05	0.000516656410323914	3.48212047208268e-05	0.000187173971424774	2.15568345944082e-05	2.28817991631799e-05	1.60148874393636e-06	0.00011706490412756	0.000316334580446618	9.99989887742708e-05	0.000114251591143826	0.00418721599640271	0.000419572882504196	3.78913704929794e-06	0.00109470850345239	0.000118215342381185	0	1.61394968996026e-05	3.09247106993314e-06	1.7959254044424e-06	2.85215023606297e-05	0.00017039007710151	1.81718071680511e-05	0.000241096121278371	7.65920812978988e-06	9.47796711145412e-06	4.05583652510034e-05	0.000444324471528596	0.00198281360040865	5.64423272300363e-05	0.000746833094695582	0.000643915003219575	1.37080426799909e-05	4.83186615730744e-05	6.31587811758761e-05	2.74632473092883e-06	6.91097249787355e-05	0.000153743355034799	3.41220782970458e-05	0.000376182955492271	4.07713947894157e-05	0	2.03704156379607e-05	6.46607814578743e-06	6.38735304097886e-05	1.82235667164777e-05	0	2.79259404060432e-06	0.000416089844296847	0.00195796414855514	1.04333219436235e-05	2.80848386806866e-06	7.65271618033359e-05	2.28440456043297e-05	1.50957637512973e-05	1.0149759704439e-05	0.000115461708279066	1.60281811041992e-05	2.06496802397015e-05	2.68202213741072e-06	0	1.78454052542822e-05	0	0.000556000719530343	0.000452765866780302
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	0	0.000358502257236434	4.87116024704576e-07	3.24700626022807e-06	7.18252808284963e-05	0	1.68377884874428e-05	0	4.30081012926802e-05	1.04916711868283e-06	0	0	0	0.000114298030481652	2.89753168933824e-05	0	0	0.00266335263565622	6.52920868711216e-05	9.26828725758795e-07	8.14081486017266e-05	0	1.40773097697938e-06	0	0	2.95475094404293e-06	1.18299795341354e-06	3.94896619355858e-05	0	0.000100368651343719	0.000137963741404212	0	0	0	0	5.0561286458901e-05	0	5.98173713771815e-05	0	0	0.000377066262300266	3.28375951058848e-06	0	1.07596645997351e-06	0.00026595251201425	0	0	4.77608549451202e-05	1.81718071680511e-06	0	0	0	0	0	0.00280646711582231	0	0	0.000207533581177041	0	0.00193878629561961	0	0	3.36688403742557e-05	0	2.62477525361891e-06	1.8653700272344e-05	0.000142699881762955	0	0.000138518826338133	0	0.000235533643386096	5.92265918285527e-05	0	0	0	8.62539272491251e-06	0	0	7.11880574914752e-06	7.6146818681099e-06	6.79309368808378e-05	0.00019792031423656	0.000115461708279066	7.12363604631076e-06	3.30394883835224e-05	0	0	0	0	0.000654118493565109	0.000426132580499108
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	3.07278191237655e-06	0.000216871735859078	9.25520446938695e-06	2.59760500818246e-05	7.18252808284963e-05	3.46850682515431e-06	0.000413461250636094	5.23468396904208e-06	0.000851560405595067	3.1475013560485e-06	3.74623035570457e-06	0.000100845294287641	6.78475292454408e-05	5.87818442477067e-05	0.00124593862641544	1.29396404591502e-06	6.24591088022061e-06	0.00315187242070752	0.00329725038699164	9.26828725758795e-07	0.00227765841848744	1.39495889753608e-06	8.58715895957419e-05	0.00015150506508979	0	0.000195998479288181	7.45288710650531e-05	0.00156806865935889	3.01783774247166e-05	0.00073513255443643	3.44909353510531e-05	3.26882845188284e-06	0	0.000564884616742511	5.59769010666854e-05	0.000161796116668483	3.04670909716869e-06	0.000109321402861746	2.69450475002695e-05	0	0.00185492274196099	0.000916168903454187	7.47091987872786e-05	0.00024532035287396	8.04042478182617e-05	0.000149061808568719	3.42258028327556e-05	0.000166517575349203	8.540749368984e-05	0.000349940486709869	3.06368325191595e-06	3.1141891937635e-05	4.05583652510034e-05	0.000305771679331507	0.00265231544871737	1.93516550502982e-05	8.08672777695853e-05	0.0115254054757455	5.14051600499658e-06	0.000641732224017395	0.000257898356468161	0	0.000632619790189963	0.00012023518791183	4.19964040579025e-05	0.000102595351497892	0.00360572022668896	9.29569609270908e-05	4.07408312759214e-05	2.90973516560434e-05	0.000221561308608954	4.55589167911944e-06	6.28276363065203e-05	0.00010332597950236	0.000155547605344616	4.52833118057907e-05	2.3474974373153e-05	1.54466612743776e-05	0.000427128344948851	0.000125642250823813	0.00156618548919709	0.000116722236601048	0.000524196155586961	9.61690866251952e-05	7.64038168868955e-05	0.000128737062595715	1.8312402257553e-06	7.73300894352227e-05	0.000114990992372264	0.0009730012591781	0.000292966149093137
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae	0	2.2129768965212e-06	0	0	0	3.46850682515431e-06	3.74173077498728e-06	0	7.16801688211336e-06	2.09833423736567e-06	0	0	0	0.000202470796853212	3.86337558578432e-06	0	0	4.08803167406941e-06	0.000155068706318914	1.85365745151759e-06	1.7697423609071e-06	0	0	0	0	5.90950188808585e-06	4.73199181365416e-06	3.29080516129881e-06	0	2.8482995651596e-05	0	0	0	1.85817308138984e-06	3.90536519069898e-06	0.0145728863415988	0	0	1.92464625001925e-06	0	0.0377593344172299	4.26888736376503e-05	0	4.30386583989404e-06	0	5.3877762133272e-06	0	1.03266713394854e-05	0	0	0	0	0	1.1944206223887e-06	0.00577615364387338	4.83791376257454e-06	0	7.85262199048262e-06	0	0	0	0	1.77204423022399e-06	0	9.44919091302807e-05	0	0	0	0	0	1.19762869518354e-05	0	0	5.58518808120863e-06	0	0	1.30416524295294e-05	0	1.24579100610082e-05	0	7.54788187564865e-06	0	4.84939174772079e-05	0	0	0	0	0	0	2.45294435086916e-05	0.000159799717687165
